filename,width,height,class,xmin,ymin,xmax,ymax
damaged_apple--327-_jpg.rf.5a4695a6356ed82ff71e9f54a496a8bb.jpg,292,172,damaged_apple,83,42,212,161
damaged_apple--286-_jpg.rf.5c99db9b5496f85efdb2533761adf1a1.jpg,182,276,damaged_apple,2,26,161,186
damaged_apple--286-_jpg.rf.5c99db9b5496f85efdb2533761adf1a1.jpg,182,276,damaged_apple,28,160,179,273
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,17,10,55,47
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,30,45,69,87
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,23,91,58,125
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,26,131,69,167
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,1,153,35,181
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,63,82,105,126
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,71,125,110,164
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,71,44,112,84
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,59,6,95,39
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,97,1,135,34
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,114,36,149,75
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,106,74,140,109
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,109,112,144,142
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,107,145,143,179
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,132,0,175,27
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,143,26,187,63
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,138,65,181,107
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,143,105,181,143
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,146,145,181,179
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,177,2,214,23
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,185,24,224,65
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,183,65,224,103
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,183,108,221,143
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,181,150,221,181
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,220,0,259,23
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,226,26,271,67
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,224,73,262,113
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,221,117,260,159
apple--339-_jpg.rf.5a7e02d6133d5aa427e17e4e2b99be9f.jpg,275,183,apple,224,164,259,182
damaged_apple--241-_jpg.rf.5d2b84b1b5fca9ff7e0f67bd86b87965.jpg,275,183,damaged_apple,30,86,103,144
damaged_apple--241-_jpg.rf.5d2b84b1b5fca9ff7e0f67bd86b87965.jpg,275,183,damaged_apple,109,88,177,144
damaged_apple--241-_jpg.rf.5d2b84b1b5fca9ff7e0f67bd86b87965.jpg,275,183,damaged_apple,178,90,242,144
damaged_apple--241-_jpg.rf.5d2b84b1b5fca9ff7e0f67bd86b87965.jpg,275,183,damaged_apple,80,66,133,116
damaged_apple--241-_jpg.rf.5d2b84b1b5fca9ff7e0f67bd86b87965.jpg,275,183,damaged_apple,134,59,175,93
apple--60-_jpg.rf.5ab650e7cc2a9518c40050e599d7c223.jpg,236,213,apple,40,12,221,203
apple--84-_jpg.rf.5cadd7ed53f34d36d102910d84efcafa.jpg,299,168,damaged_apple,110,32,250,159
apple--28-_jpg.rf.5d8389e6b0bbb03a234dc561971d3814.jpg,259,194,apple,0,51,66,148
apple--28-_jpg.rf.5d8389e6b0bbb03a234dc561971d3814.jpg,259,194,apple,16,142,129,193
apple--28-_jpg.rf.5d8389e6b0bbb03a234dc561971d3814.jpg,259,194,apple,139,129,243,193
apple--28-_jpg.rf.5d8389e6b0bbb03a234dc561971d3814.jpg,259,194,apple,1,0,90,46
apple--28-_jpg.rf.5d8389e6b0bbb03a234dc561971d3814.jpg,259,194,apple,92,2,188,64
apple--28-_jpg.rf.5d8389e6b0bbb03a234dc561971d3814.jpg,259,194,apple,168,19,258,124
apple--28-_jpg.rf.5d8389e6b0bbb03a234dc561971d3814.jpg,259,194,damaged_apple,58,36,186,156
apple--309-_jpg.rf.60682028f9760c376cf37820d69c8999.jpg,301,167,apple,27,31,131,154
apple--309-_jpg.rf.60682028f9760c376cf37820d69c8999.jpg,301,167,damaged_apple,160,35,282,155
apple--26-_jpg.rf.5ecfe945891e7ae8328dedea3d3d19ea.jpg,188,267,damaged_apple,9,98,179,213
apple--26-_jpg.rf.5ecfe945891e7ae8328dedea3d3d19ea.jpg,188,267,damaged_apple,31,41,169,134
damaged_apple--199-_jpg.rf.5e4c962cce698b30e3f43917b5288740.jpg,296,170,damaged_apple,60,33,136,121
damaged_apple--199-_jpg.rf.5e4c962cce698b30e3f43917b5288740.jpg,296,170,damaged_apple,139,4,241,98
damaged_apple--199-_jpg.rf.5e4c962cce698b30e3f43917b5288740.jpg,296,170,damaged_apple,106,100,215,169
apple--47-_jpg.rf.5da2dafdc97f2a422f38c605417f50fd.jpg,186,271,apple,116,219,146,258
damaged_apple--310-_jpg.rf.600f67b270992eea268bd0eaa7d22fab.jpg,300,168,apple,230,37,299,126
damaged_apple--310-_jpg.rf.600f67b270992eea268bd0eaa7d22fab.jpg,300,168,damaged_apple,88,4,195,103
damaged_apple--310-_jpg.rf.600f67b270992eea268bd0eaa7d22fab.jpg,300,168,damaged_apple,13,87,128,153
damaged_apple--310-_jpg.rf.600f67b270992eea268bd0eaa7d22fab.jpg,300,168,damaged_apple,145,79,237,135
damaged_apple--306-_jpg.rf.5f40394280341c3a239cd9de6d085198.jpg,255,188,apple,81,104,148,162
damaged_apple--306-_jpg.rf.5f40394280341c3a239cd9de6d085198.jpg,255,188,apple,3,95,69,161
damaged_apple--306-_jpg.rf.5f40394280341c3a239cd9de6d085198.jpg,255,188,apple,33,42,107,107
damaged_apple--306-_jpg.rf.5f40394280341c3a239cd9de6d085198.jpg,255,188,apple,154,150,240,187
damaged_apple--306-_jpg.rf.5f40394280341c3a239cd9de6d085198.jpg,255,188,apple,181,49,250,103
damaged_apple--306-_jpg.rf.5f40394280341c3a239cd9de6d085198.jpg,255,188,apple,142,11,202,55
damaged_apple--306-_jpg.rf.5f40394280341c3a239cd9de6d085198.jpg,255,188,apple,81,6,135,48
damaged_apple--306-_jpg.rf.5f40394280341c3a239cd9de6d085198.jpg,255,188,apple,214,17,251,51
damaged_apple--306-_jpg.rf.5f40394280341c3a239cd9de6d085198.jpg,255,188,damaged_apple,108,53,178,118
apple--327-_jpg.rf.63d8e7f11d29cb4f343e7d8f8e29c195.jpg,247,204,apple,16,25,140,146
apple--212-_jpg.rf.6580b1dcbf90c0054c764123cab33f64.jpg,275,183,apple,76,60,131,112
apple--212-_jpg.rf.6580b1dcbf90c0054c764123cab33f64.jpg,275,183,apple,138,77,207,140
apple--212-_jpg.rf.6580b1dcbf90c0054c764123cab33f64.jpg,275,183,apple,128,52,188,97
apple--212-_jpg.rf.6580b1dcbf90c0054c764123cab33f64.jpg,275,183,apple,74,32,128,70
apple--212-_jpg.rf.6580b1dcbf90c0054c764123cab33f64.jpg,275,183,apple,132,20,188,60
damaged_apple--224-_jpg.rf.65fa3113297862aac298742ca24c7c9d.jpg,266,189,damaged_apple,58,44,134,143
damaged_apple--224-_jpg.rf.65fa3113297862aac298742ca24c7c9d.jpg,266,189,damaged_apple,119,45,208,142
damaged_apple--237-_jpg.rf.65d8d2f361814ac21b365886691734b9.jpg,267,189,apple,23,47,129,147
damaged_apple--237-_jpg.rf.65d8d2f361814ac21b365886691734b9.jpg,267,189,damaged_apple,145,55,235,139
damaged_apple--82-_jpg.rf.6596be898ec39d06286fe4aaf6230a1f.jpg,245,206,apple,109,41,232,158
damaged_apple--271-_jpg.rf.651f46adf4b47d33268e9fa3200987da.jpg,260,194,apple,152,120,225,172
damaged_apple--271-_jpg.rf.651f46adf4b47d33268e9fa3200987da.jpg,260,194,damaged_apple,140,35,207,91
apple--350-_jpg.rf.669ce814fa592d72f8daec085dc95107.jpg,257,196,apple,34,7,227,191
apple--130-_jpg.rf.6602a0d8c19602cdd58dd7bbee84ff13.jpg,300,168,apple,3,33,76,96
apple--130-_jpg.rf.6602a0d8c19602cdd58dd7bbee84ff13.jpg,300,168,apple,10,93,107,164
apple--130-_jpg.rf.6602a0d8c19602cdd58dd7bbee84ff13.jpg,300,168,apple,111,62,211,130
apple--130-_jpg.rf.6602a0d8c19602cdd58dd7bbee84ff13.jpg,300,168,apple,110,0,203,44
apple--130-_jpg.rf.6602a0d8c19602cdd58dd7bbee84ff13.jpg,300,168,apple,208,0,297,48
apple--130-_jpg.rf.6602a0d8c19602cdd58dd7bbee84ff13.jpg,300,168,apple,229,57,299,130
apple--249-_jpg.rf.6950fdd8b2146e57c2bb1b5d8796f955.jpg,276,183,apple,9,33,110,132
apple--249-_jpg.rf.6950fdd8b2146e57c2bb1b5d8796f955.jpg,276,183,apple,77,44,204,161
apple--249-_jpg.rf.6950fdd8b2146e57c2bb1b5d8796f955.jpg,276,183,apple,172,29,268,141
damaged_apple--84-_jpg.rf.6c2d9cae92f8886178cc1f8373bcf999.jpg,252,200,apple,58,28,211,184
damaged_apple--225-_jpg.rf.67724eca805ea4a34a11352f7e016f99.jpg,274,184,damaged_apple,11,98,118,171
damaged_apple--225-_jpg.rf.67724eca805ea4a34a11352f7e016f99.jpg,274,184,damaged_apple,135,102,239,183
damaged_apple--225-_jpg.rf.67724eca805ea4a34a11352f7e016f99.jpg,274,184,damaged_apple,88,17,190,111
apple--170-_jpg.rf.5bc7559a16ee5455f62eae019581de18.jpg,275,183,apple,62,48,134,101
apple--170-_jpg.rf.5bc7559a16ee5455f62eae019581de18.jpg,275,183,apple,101,69,165,135
apple--170-_jpg.rf.5bc7559a16ee5455f62eae019581de18.jpg,275,183,apple,140,46,204,101
apple--170-_jpg.rf.5bc7559a16ee5455f62eae019581de18.jpg,275,183,apple,198,36,254,96
apple--170-_jpg.rf.5bc7559a16ee5455f62eae019581de18.jpg,275,183,apple,109,23,155,66
apple--170-_jpg.rf.5bc7559a16ee5455f62eae019581de18.jpg,275,183,apple,158,15,205,47
apple--83-_jpg.rf.6d5925926f1078fea7668d68b9a88632.jpg,275,183,apple,103,55,199,148
apple--172-_jpg.rf.6bfcc69f4016c5d768e6123f894b2750.jpg,265,190,apple,76,54,132,99
apple--172-_jpg.rf.6bfcc69f4016c5d768e6123f894b2750.jpg,265,190,apple,112,74,172,113
apple--172-_jpg.rf.6bfcc69f4016c5d768e6123f894b2750.jpg,265,190,apple,124,94,186,151
apple--172-_jpg.rf.6bfcc69f4016c5d768e6123f894b2750.jpg,265,190,apple,192,89,256,144
apple--172-_jpg.rf.6bfcc69f4016c5d768e6123f894b2750.jpg,265,190,apple,198,63,253,108
apple--172-_jpg.rf.6bfcc69f4016c5d768e6123f894b2750.jpg,265,190,apple,150,50,204,99
apple--333-_jpg.rf.6627da62626595af2316609f13ab680f.jpg,275,183,apple,87,86,165,155
apple--333-_jpg.rf.6627da62626595af2316609f13ab680f.jpg,275,183,apple,61,57,136,133
apple--333-_jpg.rf.6627da62626595af2316609f13ab680f.jpg,275,183,apple,142,56,213,141
damaged_apple--20-_jpg.rf.6dd082bc9a04f204c0d59f9f4f7a4f56.jpg,236,214,damaged_apple,34,33,188,175
damaged_apple--77-_jpg.rf.6fe88df70365e1ac22beee4e53ad0f14.jpg,297,170,apple,220,0,271,24
damaged_apple--77-_jpg.rf.6fe88df70365e1ac22beee4e53ad0f14.jpg,297,170,apple,21,1,94,23
damaged_apple--77-_jpg.rf.6fe88df70365e1ac22beee4e53ad0f14.jpg,297,170,apple,3,103,68,143
damaged_apple--77-_jpg.rf.6fe88df70365e1ac22beee4e53ad0f14.jpg,297,170,apple,227,108,295,142
damaged_apple--77-_jpg.rf.6fe88df70365e1ac22beee4e53ad0f14.jpg,297,170,apple,157,114,217,141
damaged_apple--77-_jpg.rf.6fe88df70365e1ac22beee4e53ad0f14.jpg,297,170,apple,95,1,144,28
damaged_apple--77-_jpg.rf.6fe88df70365e1ac22beee4e53ad0f14.jpg,297,170,apple,158,2,214,28
damaged_apple--77-_jpg.rf.6fe88df70365e1ac22beee4e53ad0f14.jpg,297,170,apple,0,137,25,170
damaged_apple--77-_jpg.rf.6fe88df70365e1ac22beee4e53ad0f14.jpg,297,170,apple,191,142,265,170
damaged_apple--77-_jpg.rf.6fe88df70365e1ac22beee4e53ad0f14.jpg,297,170,apple,31,143,105,170
damaged_apple--77-_jpg.rf.6fe88df70365e1ac22beee4e53ad0f14.jpg,297,170,apple,120,145,180,170
damaged_apple--77-_jpg.rf.6fe88df70365e1ac22beee4e53ad0f14.jpg,297,170,apple,276,148,297,170
damaged_apple--77-_jpg.rf.6fe88df70365e1ac22beee4e53ad0f14.jpg,297,170,apple,0,16,50,47
damaged_apple--77-_jpg.rf.6fe88df70365e1ac22beee4e53ad0f14.jpg,297,170,apple,121,17,167,53
damaged_apple--77-_jpg.rf.6fe88df70365e1ac22beee4e53ad0f14.jpg,297,170,apple,60,17,114,53
damaged_apple--77-_jpg.rf.6fe88df70365e1ac22beee4e53ad0f14.jpg,297,170,apple,257,27,297,52
damaged_apple--77-_jpg.rf.6fe88df70365e1ac22beee4e53ad0f14.jpg,297,170,apple,188,30,249,55
damaged_apple--77-_jpg.rf.6fe88df70365e1ac22beee4e53ad0f14.jpg,297,170,apple,157,50,207,73
damaged_apple--77-_jpg.rf.6fe88df70365e1ac22beee4e53ad0f14.jpg,297,170,apple,12,51,74,74
damaged_apple--77-_jpg.rf.6fe88df70365e1ac22beee4e53ad0f14.jpg,297,170,apple,92,53,142,80
damaged_apple--77-_jpg.rf.6fe88df70365e1ac22beee4e53ad0f14.jpg,297,170,apple,229,57,289,78
damaged_apple--77-_jpg.rf.6fe88df70365e1ac22beee4e53ad0f14.jpg,297,170,apple,2,72,37,98
damaged_apple--77-_jpg.rf.6fe88df70365e1ac22beee4e53ad0f14.jpg,297,170,apple,188,77,261,102
damaged_apple--77-_jpg.rf.6fe88df70365e1ac22beee4e53ad0f14.jpg,297,170,apple,48,79,114,113
damaged_apple--77-_jpg.rf.6fe88df70365e1ac22beee4e53ad0f14.jpg,297,170,apple,268,83,297,110
damaged_apple--77-_jpg.rf.6fe88df70365e1ac22beee4e53ad0f14.jpg,297,170,apple,118,83,188,112
apple--25-_jpg.rf.6d9ea6d530e189c6d1e6f826547962b5.jpg,262,192,apple,47,46,170,160
damaged_apple--127-_jpg.rf.7116fa7cd70f52ab1a5e83ac3104fb9e.jpg,242,208,damaged_apple,37,52,193,191
apple--57-_jpg.rf.629810ab3c0d08dd4c983f1921fc57e6.jpg,275,183,apple,104,7,163,35
apple--57-_jpg.rf.629810ab3c0d08dd4c983f1921fc57e6.jpg,275,183,apple,194,7,256,76
apple--57-_jpg.rf.629810ab3c0d08dd4c983f1921fc57e6.jpg,275,183,apple,127,27,215,98
apple--57-_jpg.rf.629810ab3c0d08dd4c983f1921fc57e6.jpg,275,183,apple,50,32,118,95
damaged_apple--281-_jpg.rf.737e72a3dad21bc663b00045affea74f.jpg,259,194,damaged_apple,48,14,228,184
damaged_apple--207-_jpg.rf.6c5393299c62aa80a64d02fbbfb6cd8f.jpg,300,168,damaged_apple,23,47,157,160
damaged_apple--207-_jpg.rf.6c5393299c62aa80a64d02fbbfb6cd8f.jpg,300,168,damaged_apple,160,36,294,147
damaged_apple--176-_jpg.rf.74a8c7847ab30d3f1281b2ff55c267d5.jpg,300,168,damaged_apple,92,48,136,82
damaged_apple--176-_jpg.rf.74a8c7847ab30d3f1281b2ff55c267d5.jpg,300,168,damaged_apple,16,85,64,133
damaged_apple--176-_jpg.rf.74a8c7847ab30d3f1281b2ff55c267d5.jpg,300,168,damaged_apple,59,113,104,156
damaged_apple--176-_jpg.rf.74a8c7847ab30d3f1281b2ff55c267d5.jpg,300,168,damaged_apple,98,138,139,167
damaged_apple--176-_jpg.rf.74a8c7847ab30d3f1281b2ff55c267d5.jpg,300,168,damaged_apple,75,77,118,118
damaged_apple--176-_jpg.rf.74a8c7847ab30d3f1281b2ff55c267d5.jpg,300,168,damaged_apple,35,67,85,92
damaged_apple--176-_jpg.rf.74a8c7847ab30d3f1281b2ff55c267d5.jpg,300,168,damaged_apple,52,39,88,68
damaged_apple--176-_jpg.rf.74a8c7847ab30d3f1281b2ff55c267d5.jpg,300,168,apple,168,61,251,138
damaged_apple--176-_jpg.rf.74a8c7847ab30d3f1281b2ff55c267d5.jpg,300,168,apple,198,27,283,110
apple--75-_jpg.rf.76d93726b186e79c4cc1c58eed223f16.jpg,282,179,apple,167,66,244,153
apple--89-_jpg.rf.74ab4965ae6f76fcee5d3490a0bef864.jpg,310,163,apple,178,22,288,127
apple--89-_jpg.rf.74ab4965ae6f76fcee5d3490a0bef864.jpg,310,163,apple,151,1,265,40
apple--89-_jpg.rf.74ab4965ae6f76fcee5d3490a0bef864.jpg,310,163,damaged_apple,34,33,167,143
apple--89-_jpg.rf.74ab4965ae6f76fcee5d3490a0bef864.jpg,310,163,damaged_apple,66,12,177,68
damaged_apple--15-_jpg.rf.6d3b6089e7c28b3f65b32fc9c75b8cf2.jpg,183,275,damaged_apple,46,17,164,142
damaged_apple--15-_jpg.rf.6d3b6089e7c28b3f65b32fc9c75b8cf2.jpg,183,275,damaged_apple,5,47,106,167
damaged_apple--297-_jpg.rf.719f84cc7ec5712aae63a90a516c6de6.jpg,263,191,damaged_apple,73,37,201,158
damaged_apple--226-_jpg.rf.6e92f16182ea052d1a581bb701f4930d.jpg,217,232,apple,0,49,49,153
damaged_apple--226-_jpg.rf.6e92f16182ea052d1a581bb701f4930d.jpg,217,232,apple,43,84,115,177
damaged_apple--226-_jpg.rf.6e92f16182ea052d1a581bb701f4930d.jpg,217,232,damaged_apple,119,121,208,200
apple--108-_jpg.rf.607ddd364d7ad5a9c56d77dc04d5cbb5.jpg,275,183,apple,47,86,103,144
apple--108-_jpg.rf.607ddd364d7ad5a9c56d77dc04d5cbb5.jpg,275,183,apple,107,92,166,146
apple--108-_jpg.rf.607ddd364d7ad5a9c56d77dc04d5cbb5.jpg,275,183,apple,1,92,41,147
apple--108-_jpg.rf.607ddd364d7ad5a9c56d77dc04d5cbb5.jpg,275,183,apple,221,99,271,151
apple--108-_jpg.rf.607ddd364d7ad5a9c56d77dc04d5cbb5.jpg,275,183,damaged_apple,167,94,225,160
apple--108-_jpg.rf.607ddd364d7ad5a9c56d77dc04d5cbb5.jpg,275,183,apple,0,0,42,33
apple--108-_jpg.rf.607ddd364d7ad5a9c56d77dc04d5cbb5.jpg,275,183,apple,70,148,133,182
apple--108-_jpg.rf.607ddd364d7ad5a9c56d77dc04d5cbb5.jpg,275,183,apple,2,150,67,182
apple--108-_jpg.rf.607ddd364d7ad5a9c56d77dc04d5cbb5.jpg,275,183,apple,261,150,275,183
apple--108-_jpg.rf.607ddd364d7ad5a9c56d77dc04d5cbb5.jpg,275,183,apple,136,151,200,182
apple--108-_jpg.rf.607ddd364d7ad5a9c56d77dc04d5cbb5.jpg,275,183,apple,204,156,261,182
apple--108-_jpg.rf.607ddd364d7ad5a9c56d77dc04d5cbb5.jpg,275,183,apple,170,2,232,33
apple--108-_jpg.rf.607ddd364d7ad5a9c56d77dc04d5cbb5.jpg,275,183,apple,45,0,102,37
apple--108-_jpg.rf.607ddd364d7ad5a9c56d77dc04d5cbb5.jpg,275,183,apple,108,1,166,36
apple--108-_jpg.rf.607ddd364d7ad5a9c56d77dc04d5cbb5.jpg,275,183,apple,234,0,272,42
apple--108-_jpg.rf.607ddd364d7ad5a9c56d77dc04d5cbb5.jpg,275,183,apple,21,25,80,90
apple--108-_jpg.rf.607ddd364d7ad5a9c56d77dc04d5cbb5.jpg,275,183,apple,136,37,197,86
apple--108-_jpg.rf.607ddd364d7ad5a9c56d77dc04d5cbb5.jpg,275,183,apple,196,30,258,93
apple--108-_jpg.rf.607ddd364d7ad5a9c56d77dc04d5cbb5.jpg,275,183,damaged_apple,78,33,141,98
apple--108-_jpg.rf.607ddd364d7ad5a9c56d77dc04d5cbb5.jpg,275,183,apple,0,39,18,93
apple--108-_jpg.rf.607ddd364d7ad5a9c56d77dc04d5cbb5.jpg,275,183,apple,175,79,220,105
damaged_apple--182-_jpg.rf.5f0699e74af7c792e9b49291c0bd1b1a.jpg,267,189,damaged_apple,71,36,204,152
apple--168-_jpg.rf.70793c46ab98e62b53279cb7fcc22124.jpg,194,260,apple,21,24,170,212
apple--343-_jpg.rf.77e11a6128e7a752cc092cb842b8fa14.jpg,275,183,apple,26,59,110,128
apple--343-_jpg.rf.77e11a6128e7a752cc092cb842b8fa14.jpg,275,183,apple,67,95,156,171
apple--343-_jpg.rf.77e11a6128e7a752cc092cb842b8fa14.jpg,275,183,apple,149,108,235,182
apple--343-_jpg.rf.77e11a6128e7a752cc092cb842b8fa14.jpg,275,183,apple,228,95,274,169
apple--343-_jpg.rf.77e11a6128e7a752cc092cb842b8fa14.jpg,275,183,apple,106,29,194,103
apple--343-_jpg.rf.77e11a6128e7a752cc092cb842b8fa14.jpg,275,183,apple,35,2,116,49
apple--343-_jpg.rf.77e11a6128e7a752cc092cb842b8fa14.jpg,275,183,apple,170,1,247,69
apple--343-_jpg.rf.77e11a6128e7a752cc092cb842b8fa14.jpg,275,183,apple,184,56,252,125
apple--343-_jpg.rf.77e11a6128e7a752cc092cb842b8fa14.jpg,275,183,apple,0,94,53,155
apple--138-_jpg.rf.74d6941a1200a23c90172d9888f1d1d1.jpg,275,183,apple,59,20,214,150
damaged_apple--22-_jpg.rf.75610dbbb18c3e82dd9c301fbcda355d.jpg,260,194,damaged_apple,48,9,210,158
apple--65-_jpg.rf.7807b3c0a7dae1be53be4fd8d071f619.jpg,309,163,apple,76,12,121,55
apple--65-_jpg.rf.7807b3c0a7dae1be53be4fd8d071f619.jpg,309,163,apple,123,48,153,88
apple--65-_jpg.rf.7807b3c0a7dae1be53be4fd8d071f619.jpg,309,163,apple,41,50,83,101
apple--65-_jpg.rf.7807b3c0a7dae1be53be4fd8d071f619.jpg,309,163,apple,88,63,130,93
damaged_apple--104-_jpg.rf.78572be1f5eda564216d250d5dba2cf0.jpg,275,183,apple,22,55,84,103
damaged_apple--104-_jpg.rf.78572be1f5eda564216d250d5dba2cf0.jpg,275,183,damaged_apple,66,94,142,162
damaged_apple--104-_jpg.rf.78572be1f5eda564216d250d5dba2cf0.jpg,275,183,damaged_apple,231,83,274,130
damaged_apple--104-_jpg.rf.78572be1f5eda564216d250d5dba2cf0.jpg,275,183,damaged_apple,189,19,225,48
apple--313-_jpg.rf.7893d8b722c3bc80727e795851dd9e4e.jpg,183,275,apple,30,113,76,158
apple--313-_jpg.rf.7893d8b722c3bc80727e795851dd9e4e.jpg,183,275,apple,70,124,110,167
apple--313-_jpg.rf.7893d8b722c3bc80727e795851dd9e4e.jpg,183,275,apple,112,127,152,169
apple--313-_jpg.rf.7893d8b722c3bc80727e795851dd9e4e.jpg,183,275,apple,127,104,169,147
apple--313-_jpg.rf.7893d8b722c3bc80727e795851dd9e4e.jpg,183,275,apple,57,63,99,101
apple--313-_jpg.rf.7893d8b722c3bc80727e795851dd9e4e.jpg,183,275,apple,79,88,124,126
apple--313-_jpg.rf.7893d8b722c3bc80727e795851dd9e4e.jpg,183,275,apple,99,55,147,96
apple--313-_jpg.rf.7893d8b722c3bc80727e795851dd9e4e.jpg,183,275,apple,140,220,182,265
apple--313-_jpg.rf.7893d8b722c3bc80727e795851dd9e4e.jpg,183,275,damaged_apple,1,205,47,250
apple--21-_jpg.rf.792c2bb3a1d670eb40e380194d6093b1.jpg,267,189,apple,29,28,131,121
apple--21-_jpg.rf.792c2bb3a1d670eb40e380194d6093b1.jpg,267,189,apple,132,34,243,147
apple--21-_jpg.rf.792c2bb3a1d670eb40e380194d6093b1.jpg,267,189,damaged_apple,40,72,168,171
apple--49-_jpg.rf.7d01a189a3cf84c24f26caa614dd6605.jpg,276,183,apple,36,113,126,160
apple--49-_jpg.rf.7d01a189a3cf84c24f26caa614dd6605.jpg,276,183,apple,91,47,161,112
apple--49-_jpg.rf.7d01a189a3cf84c24f26caa614dd6605.jpg,276,183,apple,8,50,73,110
apple--152-_jpg.rf.7bd76c4459153ef39f7124098c02308e.jpg,367,137,apple,2,49,84,129
apple--152-_jpg.rf.7bd76c4459153ef39f7124098c02308e.jpg,367,137,apple,30,5,126,78
apple--152-_jpg.rf.7bd76c4459153ef39f7124098c02308e.jpg,367,137,apple,70,89,153,136
apple--152-_jpg.rf.7bd76c4459153ef39f7124098c02308e.jpg,367,137,apple,117,57,194,128
apple--152-_jpg.rf.7bd76c4459153ef39f7124098c02308e.jpg,367,137,apple,170,5,269,52
apple--152-_jpg.rf.7bd76c4459153ef39f7124098c02308e.jpg,367,137,apple,190,35,275,94
apple--152-_jpg.rf.7bd76c4459153ef39f7124098c02308e.jpg,367,137,apple,180,77,252,136
apple--152-_jpg.rf.7bd76c4459153ef39f7124098c02308e.jpg,367,137,apple,265,67,340,124
apple--240-_jpg.rf.7a574aa14fea67c8f86478730eca0066.jpg,275,183,apple,45,67,112,135
apple--229-_jpg.rf.784069f93f0360056468de4be014c0a5.jpg,268,188,apple,43,30,166,167
apple--264-_jpg.rf.7d4b00b89636f3d5b05072c42a305898.jpg,300,168,apple,118,88,203,164
apple--264-_jpg.rf.7d4b00b89636f3d5b05072c42a305898.jpg,300,168,apple,167,0,203,28
apple--264-_jpg.rf.7d4b00b89636f3d5b05072c42a305898.jpg,300,168,apple,228,4,270,40
apple--264-_jpg.rf.7d4b00b89636f3d5b05072c42a305898.jpg,300,168,apple,193,26,218,61
apple--264-_jpg.rf.7d4b00b89636f3d5b05072c42a305898.jpg,300,168,apple,131,38,176,55
apple--264-_jpg.rf.7d4b00b89636f3d5b05072c42a305898.jpg,300,168,apple,151,54,207,93
apple--18-_jpg.rf.7ecba7656902f88e9176369b837bf8ed.jpg,264,191,apple,9,42,78,109
apple--18-_jpg.rf.7ecba7656902f88e9176369b837bf8ed.jpg,264,191,apple,7,137,78,190
apple--18-_jpg.rf.7ecba7656902f88e9176369b837bf8ed.jpg,264,191,apple,112,57,192,125
apple--18-_jpg.rf.7ecba7656902f88e9176369b837bf8ed.jpg,264,191,apple,184,37,258,102
apple--18-_jpg.rf.7ecba7656902f88e9176369b837bf8ed.jpg,264,191,apple,158,2,227,46
apple--18-_jpg.rf.7ecba7656902f88e9176369b837bf8ed.jpg,264,191,apple,190,106,261,157
